"","Date","Surveyor","Camera_Number","MAX_depth_ft","Site","Area_surveyed_m2","AGLO_size_cm","AGLO_partial_mortality","ICRA_percent_partial_mortality","Notes","Sheet_Name","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","MAX_depth_m","Lat","Long","AGLO_pres","ICRA_pres","AGLO_count","ICRA_count"
"249",2025-02-12,"CSC",4,27,"TUT-120",60,NA,NA,25,NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.293418,-170.65432,1,1,0,7
"250",2025-02-12,"CSC",4,27,"TUT-120",60,NA,NA,20,NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.293418,-170.65432,1,1,0,7
"251",2025-02-13,"CSC",4,37,"TUT-205",60,55,35,NA,NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2776,-14.320028,-170.695249,1,0,2,0
"252",2025-02-13,"CSC",4,55,"TUT-113",60,25,1,NA,NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.764,-14.323617,-170.67021,1,1,6,0
"253",2025-02-13,"CSC",4,55,"TUT-113",60,50,15,NA,NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.764,-14.323617,-170.67021,1,1,6,0
"254",2025-02-14,"CSC",4,40,"TUT-093",60,54,1,40,"classic","CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.337165,-170.711077,1,1,8,18
"255",2025-02-14,"CSC",4,40,"TUT-093",60,50,35,2,"funky short","CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.337165,-170.711077,1,1,8,18
"256",2025-02-14,"CSC",4,40,"TUT-093",60,45,5,5,"classic","CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.337165,-170.711077,1,1,8,18
"257",2025-02-14,"CSC",4,40,"TUT-093",60,NA,NA,2,NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.337165,-170.711077,1,1,8,18
"258",2025-02-14,"CSC",4,43,"TUT-074",60,24,15,95,NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1064,-14.360978,-170.736214,1,1,7,2
"259",2025-02-14,"CSC",4,43,"TUT-074",60,NA,NA,20,NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1064,-14.360978,-170.736214,1,1,7,2
"260",2025-02-14,"CSC",4,40,"TUT-206",60,45,5,NA,"too amony?","CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.192,-14.316944,-170.69317,1,0,3,0
"261",2025-02-14,"CSC",4,33,"TUT-207",60,NA,30,NA,NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.303783,-170.683308,1,1,2,8
"262",2025-02-14,"CSC",4,33,"TUT-207",60,NA,20,NA,NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.303783,-170.683308,1,1,2,8
"263",2025-02-08,"KT",3,31,"TUT-125",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4488,-14.349654,-170.788046,1,1,3,22
"264",2025-02-08,"KT",3,31,"TUT-125",60,NA,NA,50,NA,"KT_size_PM",NA,NA,2025-02-09,"KT",3,27,"TUT-143",NA,NA,NA,50,NA,9.4488,-14.349654,-170.788046,1,1,3,22
"265",2025-02-08,"KT",3,31,"TUT-125",60,NA,NA,60,NA,"KT_size_PM",NA,NA,2025-02-10,"KT",3,51,"TUT-169",NA,NA,NA,60,NA,9.4488,-14.349654,-170.788046,1,1,3,22
"266",2025-02-08,"KT",3,31,"TUT-125",60,NA,NA,85,NA,"KT_size_PM",NA,NA,2025-02-11,"KT",3,57,"TUT-138",NA,NA,NA,85,"Lobophyllia field",9.4488,-14.349654,-170.788046,1,1,3,22
"267",2025-02-08,"KT",3,31,"TUT-125",60,NA,NA,80,NA,"KT_size_PM",NA,NA,2025-02-12,"KT",3,NA,NA,NA,NA,NA,80,NA,9.4488,-14.349654,-170.788046,1,1,3,22
"268",2025-02-08,"KT",3,31,"TUT-125",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,9.4488,-14.349654,-170.788046,1,1,3,22
"269",2025-02-08,"KT",3,31,"TUT-125",60,NA,NA,25,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,9.4488,-14.349654,-170.788046,1,1,3,22
"270",2025-02-08,"KT",3,31,"TUT-125",60,NA,NA,90,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,9.4488,-14.349654,-170.788046,1,1,3,22
"271",2025-02-08,"KT",3,31,"TUT-125",60,NA,NA,80,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4488,-14.349654,-170.788046,1,1,3,22
"272",2025-02-08,"KT",3,31,"TUT-125",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4488,-14.349654,-170.788046,1,1,3,22
"273",2025-02-08,"KT",3,31,"TUT-125",60,NA,NA,25,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4488,-14.349654,-170.788046,1,1,3,22
"274",2025-02-08,"KT",3,31,"TUT-125",60,NA,NA,50,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4488,-14.349654,-170.788046,1,1,3,22
"275",2025-02-08,"KT",3,31,"TUT-125",60,NA,NA,25,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4488,-14.349654,-170.788046,1,1,3,22
"276",2025-02-08,"KT",3,27,"TUT-143",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.365158,-170.761604,1,1,2,37
"277",2025-02-08,"KT",3,27,"TUT-143",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.365158,-170.761604,1,1,2,37
"278",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"279",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,70,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"280",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,95,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"281",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,99,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"282",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"283",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"284",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,50,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"285",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,95,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"286",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,1,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"287",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,70,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"288",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,90,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"289",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,80,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"290",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"291",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,50,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"292",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,10,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"293",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"294",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,60,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"295",2025-02-08,"KT",3,27,"TUT-169",60,NA,NA,95,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2296,-14.330384,-170.812348,1,1,0,59
"296",2025-02-08,"KT",3,57,"TUT-138",60,NA,NA,NA,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3736,-14.336215,-170.802999,0,0,0,0
"297",2025-02-10,"KT",3,35,"TUT-102",60,15,0,NA,"funky","KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.668,-14.334349,-170.700307,1,0,1,0
"298",2025-02-10,"KT",3,30,"TUT-201",60,35,0,NA,"classic","KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.144,-14.297134,-170.811783,1,1,4,0
"299",2025-02-10,"KT",3,33,"TUT-069",60,NA,NA,NA,"B+B off transect","KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.291243,-170.792502,1,0,1,0
"300",2025-02-11,"KT",3,35,"TUT-115",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.668,-14.273272,-170.570134,1,1,0,9
"301",2025-02-11,"KT",3,35,"TUT-115",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.668,-14.273272,-170.570134,1,1,0,9
"302",2025-02-11,"KT",3,35,"TUT-115",60,NA,NA,10,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.668,-14.273272,-170.570134,1,1,0,9
"303",2025-02-11,"KT",3,35,"TUT-115",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.668,-14.273272,-170.570134,1,1,0,9
"304",2025-02-11,"KT",3,35,"TUT-115",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.668,-14.273272,-170.570134,1,1,0,9
"305",2025-02-11,"KT",3,35,"TUT-115",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.668,-14.273272,-170.570134,1,1,0,9
"306",2025-02-11,"KT",3,35,"TUT-115",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.668,-14.273272,-170.570134,1,1,0,9
"307",2025-02-11,"KT",3,35,"TUT-115",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.668,-14.273272,-170.570134,1,1,0,9
"308",2025-02-11,"KT",3,30,"TUT-046",60,NA,NA,NA,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.144,-14.260084,-170.704549,0,0,0,0
"309",2025-02-11,"KT",3,30,"TUT-041",60,30,30,NA,"AGLO ~30 ft. Could be good for fixed site","KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.144,-14.25037,-170.690159,1,0,1,0
"310",2025-02-11,"KT",3,32,"TUT-053",60,30,0,NA,"AGLO classic","KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7536,-14.248415,-170.659327,1,0,6,0
"311",2025-02-11,"KT",3,32,"TUT-053",60,40,0,NA,"AGLO classic","KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7536,-14.248415,-170.659327,1,0,6,0
"312",2025-02-11,"KT",3,32,"TUT-053",60,15,20,NA,"AGLO funky","KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7536,-14.248415,-170.659327,1,0,6,0
"313",2025-02-12,"KT",3,20,"TUT-023",60,NA,NA,NA,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.096,-14.255458,-170.623423,1,0,0,0
"314",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"315",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,30,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"316",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"317",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"318",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,70,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"319",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"320",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,60,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"321",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"322",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,90,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"323",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,95,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"324",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,10,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"325",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"326",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,30,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"327",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"328",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"329",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,50,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"330",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,10,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"331",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"332",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"333",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,20,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"334",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"335",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"336",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"337",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"338",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,10,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"339",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"340",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"341",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,75,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"342",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,10,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"343",2025-02-12,"KT",3,33,"TUT-109",60,NA,NA,20,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0584,-14.284747,-170.600404,1,1,0,607
"344",2025-02-12,"KT",3,25,"TUT-076",60,NA,NA,30,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.283504,-170.631611,1,1,0,11
"345",2025-02-12,"KT",3,25,"TUT-076",60,NA,NA,80,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.283504,-170.631611,1,1,0,11
"346",2025-02-12,"KT",3,25,"TUT-076",60,NA,NA,80,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.283504,-170.631611,1,1,0,11
"347",2025-02-12,"KT",3,25,"TUT-076",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.283504,-170.631611,1,1,0,11
"348",2025-02-12,"KT",3,25,"TUT-076",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.283504,-170.631611,1,1,0,11
"349",2025-02-12,"KT",3,25,"TUT-076",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.283504,-170.631611,1,1,0,11
"350",2025-02-12,"KT",3,25,"TUT-076",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.283504,-170.631611,1,1,0,11
"351",2025-02-12,"KT",3,25,"TUT-204",60,NA,NA,20,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.29099,-170.560818,1,1,3,5
"352",2025-02-12,"KT",3,25,"TUT-204",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.29099,-170.560818,1,1,3,5
"353",2025-02-12,"KT",3,25,"TUT-204",60,NA,NA,3,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.29099,-170.560818,1,1,3,5
"354",2025-02-13,"KT",3,25,"TUT-205",60,20,10,NA,"B+B","KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.320028,-170.695249,1,0,2,0
"355",2025-02-13,"KT",3,35,"TUT-104",60,30,10,NA,"Classic but check growing edge","KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.668,-14.316648,-170.65397,1,1,4,0
"356",2025-02-13,"KT",3,25,"TUT-082",60,NA,NA,NA,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.273839,-170.6078,1,0,0,0
"357",2025-02-13,"KT",3,25,"TUT-095",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.276917,-170.625248,0,1,0,4
"358",2025-02-13,"KT",3,25,"TUT-095",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.276917,-170.625248,0,1,0,4
"359",2025-02-13,"KT",3,25,"TUT-095",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.276917,-170.625248,0,1,0,4
"360",2025-02-13,"KT",3,25,"TUT-095",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.276917,-170.625248,0,1,0,4
"361",2025-02-14,"KT",3,30,"TUT-208",60,50,10,NA,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.144,-14.348332,-170.725342,1,1,3,1
"362",2025-02-14,"KT",3,34,"TUT-074",60,50,20,NA,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3632,-14.360978,-170.736214,1,1,7,2
"363",2025-02-14,"KT",3,34,"TUT-074",60,50,10,NA,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3632,-14.360978,-170.736214,1,1,7,2
"364",2025-02-14,"KT",3,25,"TUT-206",60,30,0,NA,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.316944,-170.69317,1,0,3,0
"365",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"366",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,10,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"367",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,30,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"368",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"369",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"370",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"371",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,40,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"372",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,50,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"373",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,5,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"374",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,0,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
"375",2025-02-14,"KT",3,25,"TUT-091",60,NA,NA,25,NA,"KT_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,-14.278903,-170.586065,1,1,1,54
